茨田 鋳煎
神人 尼
伊福部 旬惟
野中 榊
清水 泊胸
茨木 箔
阿祇奈君 故
狭山 橘
栄山 築
箭集 宣
祝部 陪
中臣藍 振
嵩山 捉
下 毒
和尓部 把隔
岡原 靴哉
原 糸雇
茨田勝 釘
高志 膝
栄山 茸穰
加羅氏 哉葡
工 跡
百済伎 奉
津守 桧箔
錦部 推
荒城 危
高橋 培
日下部 壯駿
川瀬 纖号
波多祝 穰涉
酒人 增
秦 墜妥
豊国 禁
石作 張
佐為 繁痢
桑原 秒
山道 郵所
川枯 決撤
吉水 父相
秦 倖晶
入間 橋巨
曽祢 選
葦田 炭
大村 地
葦屋漢人 甘
河内 縄睦
忍海部 爆槇
飛鳥部 訴長
岡 無
衣縫 栗年
額田部 流朽
神人 桧書
文 否蓑
山田 琥頒
上 拂
忌玉作 乙塞
上 伽郊
松原 隻
弖良 斗
若湯坐 蒔
志我閇 武
工 餓得
吉野 偽
谷 渋
曽祢 痘
阿閉 紫
真野 疊計
桑原 元
日置倉人 命
文室 葺
大神 條
真神 雷琢
高岳 砕雨
御炊 毒棲
和気 椰
矢田部 弁寿
三園 釈
大崗 欄
葛野 他虫
安那 楼凜
矢田部 棒矩
高橋 忠哺
若湯坐 圏廟
安勅 皇
矢田部 炭
鵜甘部 穂抗
津島 恣
高屋 硫
鴨 稿
与等 穂
鴨君 恭
大角隼人 願
肥 財古
藤原 圃
葉栗 穂
甲能 肇廊
高野 紐
佐自努 蟹紹
伏丸 瀬
紀部 喧
豊国 清
鳥取 械搜
多々良 着移
中野 晟筆
吉備 爵
阿保 貢池
大庭 馬伶
上曰佐 賜勤
長田使主 混鍵
葦屋 車
坂田 技猿
会加 尽
伊福部 疑伯
川原 齢
佐良々 竺緖
椋椅部 菫
新城 錮
台 畝
宇太 達
伊賀 塙愁
日奉 陶
八戸 壕
伊勢 詳
殖栗 鉢斥
春日 豆侮
車持 骸刊
伊部 辱
秦 寸
物部 痩
宮部 禱採
大原 宿
小治田 締由
出雲 憬
若桜部 窄
錦織 絞杖
壬生 雫数
岡原 藤
物部 樽務
畝火 鑑砦
高階 群捺
神人 霧
間人 徽
常世 渚
三枝部 華甲
三宅 慢刊
宇奴 布
豊原 陪
秦 謀鍵
山 促
玉手 都
中臣表 鯨
清海 奥
大春日 霜脩
膳大伴部 迪俊
依羅 樋
酒人小川 歴
布施 淑
英多 溺
登美 穰県
道守 響
豊村 心
石津 楯萩
八木 唱
多米 監准
巨勢口田 暁辰
賀茂 工
小高使主 霜
佐々貴山 丸尿
内 浴藁
火撫 懸
水取 悲
爪工 古鳥
弖良 杜鱗
田辺 挿
布師 醬絢
櫟井 概
山河 訂
山田 髮
等祢 畠
淡海 資謁
蘇何 焚
池原 鈴
中臣部 渉
坂合部 忌
広田 渋
八木 煮
長倉 鋸防
長国 窓瑛
韓国 卸
中野 喰搜
鋺師 克
秦 番
秦 離昭
登美 碁醍
馬工 蕪
池後 碧
丸部 側素
谷 紳
狛人野 縦冬
坂上 貧納
村挙 楊穿
長谷置始 実
桜井 描迷
岡 碑元
工 訳乞
志我閇 附彦
国栖 徵挽
古氏 杉
嵩山 簾勃
山田 誕筑
小橋 漂
服 鶏
百済 縛
磯部 繭穿
桜田 琵
上毛野 煙歩
中臣栗原 臼馴
大宅 白
道守 迎踏
茨田 懲訳
神人 陣
箭集 脩掛
尾張部 濡
大中臣 南佃
箭口 祥
物集 黄誉
相槻物部 修險
秋篠 如
和薬使主 軍
福当 低
麻田 縄廿
和迩部 酬能
佐伯 尾寬
神麻績 菅
阿倍志斐 含
三宅人 誰
韓海部 爭昴
凡海 危蕗
大村 淵
都保 怨応
中臣葛野 企幅
真野 器氾
阿閇 逢葡
嵩山 退
大村 纏
波多祝 常
清宗 羽
木津 見
津島 幻深
多米 圈
多米 売狀
物部 幣茂
飛多 寧
曰佐 沈崇
大鳥 感註
大里 設
物部 畜阪
新城 振
中臣習宜 操臭
豊階 種謠
忍坂 興縄
膳 又看
小治田 呈梯
中臣藍 覆
豊村 渥俊
葛井 晦
肥 李侮
間人 述候
大鹿 鎧勘
工 淨斧
神奴 非
伊蘇志 向娘
巨勢口田 末察
息長 盆
江 坐
巨勢口田 興
竹原 略降
吹田 賣
布敷 入渥
田辺 窯
狛 視
大家 冶
水取 槍
若桜部 車論
豊原 板
錦部 埜
大原 倭妄
谷 黛絡
難波 楼哺
清宗 魁
清海 墜
中臣大田 販朗
川俣 勳套
高安漢人 病
笠 翻
阿刀 韓詣
襷多治比 徠連
内蔵 訪
葛城 菌湛
嶋 擁瓶
巫部 乱片
漢人 懷醒
日置 松
狛人 授
大里 面
島田 藻
綺 楕
止美 箸
布師 路
勝 錆
楊侯 雛慶
日下部 気
鳥見 清
秦人 究
石作 惟
榎井部 璃
原 秒
高岳 冠者
広海 困
櫛代 尤海
鴈高 鉛恢
布敷 学
大椋置始 錠湖
竹田 柾
椋椅部 哨松
多米 衛
佐伯 物記
阿保 宣
津門 考
津夫江 欄婚
物部 寓
飛鳥戸 明
源 奇
小野 赤休
服部 雌秤
林 堀網
長野 局紘
大中臣 襲
薗部 遡剤
石作 象制
秦 芹
紀 嫁
島田 夏碑
佐良々 極
朝妻 宴
珍 均
秦勝 贈卓
水取 哉章
園人 塔
守 脳湯
下道 遠
栄山 塁剤
恩智神主 砂
山口 堆弐
内原 凉
内田 柑
日下部 伏
伊与部 琢
馬工 酒仰
委文 他
若湯坐 凉矯
川合 瑛灼
高槻 健浮
朝来 煙昆
難波 伺
朝明 介
酒人小川 距熙
三野 鵜和
高階 栞
高階 庸
穴太 最梶
海原 馨
奄智 促緣
大伴山前 摩
秦勝 預叢
役 統
采女 受
都保 霜民
三国 従
嶋 敵階
広幡 覇
佐為 丞
物忌 粗
登美 閏数
新田部 畔賦
桜田 疏
飛鳥戸 防
高安漢人 葵才
秦 小
孔王部 秩
中臣大田 彬莊
秦 活公
志貴 噌
秦 晦
上 墳
但馬海 服簡
大村 離努
春井 窃秒
牟佐 策
伊勢 穀
山辺 陰県
箭集 宗
倭川原 水付
酒部 害
内原 粛偽
豊村 礼炉
調 邦
高向 戴
栗栖 橫早
紀辛梶 匂栖
岡原 眉
和気 負
三島 謙
檜前 洵織
和安部 梶釈
長谷置始 昌
出雲 孤
百済氏 絶
牟佐 滯
登美 台長
多米 迫
屋 輸餅
星川 琵
大炊刑部 宵坪
舎人 爽
尾張 尺健
成相 天
檜前 操
登美 頗
物部 艦托
石占 其
豊階 勃濫
狭山 重犀
三宅 洛
西泥土部 茂並
秦 杯角
飛鳥戸 父
市往 段痕
山田 励
大狛 測楽
積組 悉
真野 唆曹
狭山 貝葛
雀部 亥強
葦田 蕉峰
服 倭
菅原 錬
木勝 支虐
阿閇 液器
掃守 免
柿下 異斐
大神 歴浪
松津 喩昏
紀辛梶 賞
息長 所
竹原 單
他田 雑
肩野 筆
山口 訃彬
鴨 雜
馬工 賠
志紀 住乾
鴨君 篤
津門 澁
上 錆
大県 祈也
矢田部 核
檜原 昭醒
恩智神主 構僚
志我閉 級懲
秦冠 辞
額田 女
新田部 歌碗
山田 凄遂
佐伯 亞
八多 唱
鴨 倣砧
柿下 閑氣
丹波 茉
牟義 田及
大家 勺握
額田部 畢春
角 罪衷
山代 票
掃守 即撒
中臣葛野 兵何
為奈部 邑眺
津守 叶普
神人 濁
後部高 破
大角隼人 拍
大部 氏
田辺 桑
笛吹 蕾
勝 遮
田口 迷
和尓部 吹
布施 造操
下家 殴
丹比部 𠮟央
秦 婿
山辺 揃味
依羅 裟鷲
良岑 塚
船 酎諸
奈癸勝 跳撮
台 織
秦 勁
紀 椿
鴨君 功
若桜部 悔
天語 左無
物部 慄
馬工 穗塊
加羅氏 溫戲
出雲 採下
丸部 乃訊
石野 庚
日下部 晒喧
宇努 起茄
内原 鐘刹
秦 寵護
鴨君 氾首
大家 相緖
若犬養 朋
大辟 晚孟
宇自可 劣
布施 倭順
多治 詳卿
林 轄錐
久米 晒拜
豊原 曳
池田 凜絞
凡人 餅塔
子部 弁
狛 識后
島田 葬
辟田 勧
竹田川辺 覇
勝 援拐
白堤 猛収
林 番
己智 訣
中臣栗原 祝
若倭部 技願
勇山 家塞
巨椋 商
藤原 晃鉄
道 返
珍 冥
民 尺弐
蜂田薬師 構虞
韓国 深彪
多々良 悼
的 拐
伯太首神人 剝箔
広階 滉
阿閉 郊
郡 悼
広来津 芋替
藤原 母肇
物部飛鳥 票進
添 心蛇
曰佐 準
高麗 棒
日置 轟
志我閇 鼓眠
日下 割雄
鳥取 尖
猪使 剝
不破 蕗鐘
家内 臭件
宮原 昔
広根 浴萌
畝尾 汲
湯母竹田 説
薦口 叉屈
呉服 活
高村 羊
菅野 楯
志貴 笹嫁
津守 会
大 槌
後部高 椅魂
阿閇 倖
多々良 監
林 萊晄
大里 日舌
大村直田 更郎
矢田部 醉
阿礼 案擦
阿保 搾
福当 報能
久米 乾
中臣東 宛
高家 逸
息長 平状
笛吹 港
後部薬使主 手
物部 險醉
下 週歳
石津 政
高円 目崩
海犬養 蹴海
高麗 匹煌
阿刀 頂
六人部 冶瑳
神人 弥
高向 作定
火 域緻
和安部 血
早良 是
登美 己琢
出庭 占謄
大宅 錄碩
大原 兆痢
凡海 腸沼
路 云鵬
八俣部 匹
刑部 岩崩
酒人 耽裝
高橋 録
坂合部 暦雪
我孫 柘
八多 献
宇治 鏡
掃守 胆
大原 総徳
古氏 牒
志我閉 曜騷
春原 哩場
大石椅立 驍績
中村 念
若倭部 却筋
今木 猿椿
斎部 葬態
葉栗 庭
宇奴 稼朋
広原 達章
広来津 墓醜
蜷淵 園
奄智 辻基
道守 稀吏
吉野 國
末使主 傘
尾張 多焚
物部 堺貿
朝戸 霜
県犬養 房
物部韓国 哩
高橋 臣件
阿祇奈君 横届
古氏 准
凡海 独摑
栄山 柿燭
秦姓 銭葬
阿刀 給僧
海原 絶
檜前 循禎
依羅 最紅
肥 琶
嶋 業竿
衣縫 燦旋
茨木 紐謠
真髪部 蘇
秦 氣慌
津島 絡艦
羽束 始
神前 迎
神松 悦沫
志賀 旅朱
桜井 轄
大村直田 赳颯
茨田 穿
掃守田 方
会加 蹄
斎部 気巾
蝮部 垣湊
大中臣 扱
島根 留維
多々良 藥耳
吉水 寂饗
服部 菌夷
犬養 抽
文 占諧
津門 軟
大村 叉芥
黄文 翁宵
舂米 土鍛
川跨 奏
阿倍 排
筑紫 蕗搭
山村 著
秦 已橫
林 迦
広階 段
佐味 騰燎
高野 仁桐
船 均燈
高橋 額男
下 捜乾
佐為 改凹
若湯坐 坑高
牟古 縞
矢田部 寅嬢
桑田 添桁
荒城 碩
中 窒較
榎本 飾
大辛 欧彼
倭太 比
内蔵 凶
狛染部 害
津門 娯載
広田 算
土師 以奄
伊福部 県朗
志賀 與祁
守 今
伊我水取 冗
大宅 喝
坂上 錫
物集 落
宇治部 魚賓
山田 遙
長谷置始 芙感
讃岐 赤
平松 宮
相槻物部 席
笠 楼
小豆 閥衰
三野 捻折
林 麿
羽咋 暇
秦 勤昏
高野 育
他田 蕗
大田 達了
土師 禄
大炊刑部 粘解
飛多 秤燎
志紀 壯
波多祝 栃珀
大中臣 德
布師 塙
大里 爭
日置 崎
中臣 液
宇奴 尊
若倭部 年
丹比 役
広階 悩按
広田 赤
大 鞄炉
豊階 兆錬
雀部 並
高志 筒昴
和安部 榎
中臣藍 選
中臣志斐 闘碑
津門 類
矢田部 嫡
依羅 珈
坏作 場恰
己口氏 吟介
文 撰夫
中臣酒人 脈
孔王部 台城
額田部 坊盃
大坂 沖述
平岡 賓罷
河内民 懲堪
若倭部 餓審
神松 街
道守 宕維
市往 剣
小野 穗
奈癸勝 禎
苑部 錯
奈癸私 迄
真神 童
三富部 胡
川合 艇保
民 椰
海犬養 貼惧
波多 沙
下毛野 彌惨
出雲 楕
当宗 伸
吹田 醇
百済 小
御池 焰
奈癸私 脈寂
猪名部 伍汐
長野 縮程
伊福部 導
税部 渦
与等 冬
佐代 寛
岡 招
桜井 併
稲城壬生 粋
羽束 湾
息長丹生 磁琥
広来津 際
田辺 萎践
大貞 虫舗
凡海 球募
畝尾 斡
額田 筒模
志貴 度寛
豊島 雅認
采女 均
村山 頂
靫編 微筆
池田 飢藝
阿保 裂粧
海上 頌
飛鳥戸 哀
上毛野坂本 染塗
檜原 勲雑
額田部口玉 柏朔
雀部 酢峯
小山 濁田
壱伎 暉
秦 錄考
菅田 猪吏
長柄 酒寒
大宅 疎続
山田 宏武
佐夜部 器
道守 單
三林 蛇
足奈 拍鍛
高井 浴
踰部大炊 鬱別
丹比 掠祝
日下部 蕪綸
奈癸勝 彦
津島 閥
紺口 栽
秦 佳
的 焚拾
箭集 壮
登美 謎
間人 梅
道 求
池原 条
根 帶
弓削 託
道守 拔弧
波多 盡
若倭部 雪
筑紫 父魂
和仁古 我駄
広幡 碩
網部 符凄
下 羚
甲能 毎
坂上 桔
牟佐 賄
佐良々 古
甲能 巫
嵩山 据
紀 郵
宇奴 晴絆
和 碗亜
服部 至語
韓人 戟
下毛野 弁
猪使 妄
平群文室 嘉
三枝部 没葵
尾張 醍緑
巨勢口田 松
大辛 昂戒
伊吉 成劍
宮部 恒
秦 諮
曰佐 鎮難
大宅 緣
後部高 沓
大中臣 濁凰
中臣高良比 蕗障
間人 巧
木曰佐 胤珀
下 宗
氷 暦
村主 宴釜
矢田部 択埼
吉野 淀詫
高野 旭
高 楠
大春日 陷
豊津 著載
川内漢人 爭
山上 刃
宮部 乞
若桜部 刑裟
曽祢 乱才
穴太 猛
添 同冠
葛原部 狂
和山守 漕禁
長岡 斧敬
出水 湿
狛人 駒
伊福部 啓
石辺 渦興
山辺 汐
曰佐 癒
池田 稔訓
丹比 曆
矢田部 苔
久米 負
長野 名
高安 歓埼
宇自可 崚
阿倍志斐 勤砦
祝部 括糸
役 机錬
清道 昌並
大鳥 烈
宮原 負
原井 優轄
石作 薙
日下部 注飾
丹比 膨
淡海 頂
佐太 規騰
守 還八
山田 益発
古志 駆栞
凡河内 鳶
葦田 咲
大伴 羚惑
凡海 虎
土師 浦陣
朝明 煩愼
蝮部 暢陰
下 飜鞘
波多門部 薪弱
中臣 倹
多米 湖
高橋 宣斥
丹比須布 撃
下道 採鉄
物集 類
飛鳥戸 喋
久米 嘉器
嵩山 窓
矢集 石
物部 医報
賀茂 衷肌
栗栖 捕碩
男口連 決
額田 臼
長岡 悦乙
吉弥侯部 離
大石椅立 川遮
大原 僚
布施 応
多々良 半貢
上 冴
狭山 納履
清川 陷
阿祇奈君 錦
黄文 祕增
平松 録
物部 神
津守 盾
志紀 他
小野 六薩
大田祝山 鰯投
内蔵 糸
額田 肘配
我孫 争
城原 凝滴
高志 窄農
氷 魅
依羅 旬
若湯坐 縁谷
氷 次
真髪部 星
野中 允四
難波 喰進
高麗 騰
道守 摑摂
許曽倍 珈
穂積 岳
酒人 爪諺
白堤 履馨
入間 接請
川瀬 椿生
近義 畳
不破勝 允陪
六人部 裂傾
八坂 巨
春野 高
竺志 晴旅
登美 凉懐
我孫 巴乏
三宅 窒
百済 恐汚
山辺 拭
大部 拳
弓削 雲
城篠 総
福当 温
真神田曽祢 視恒
伊香 障
山辺 唇叶
当麻 松
高野 埋釘
河内画師 暫
矢田部 沿
八俣部 泉六
網津守 嫉耳
凡河内 把
丈部 木
山口 暁庇
和尓部 魁
大村 器康
中 弟
津守 猟悔
大鳥 曲梅
大家 寵
秦 瀨作
蓁原 楽
物部 泳虚
志紀 拓彪
曰佐 勾
伊福部 乱
春井 柵
額田部 己
布敷 彩楓
河内 道慎
和気 枠
若犬養 細
掃守 工艇
和安部 壇萎
物集 腎酬
菅原 拾
木勝 要
阿倍志斐 酵
山口 庚複
忍坂 遍
坂田 祕
山田 呼鉱
吉弥侯部 危
猪甘 済七
葉栗 帽攝
物部 竿
山道 惧
穴太 橋晶
布師 督
神 皮
河原 煙壱
鴨 陀眉
山 社
久米 久
蘇何 靴
道守 裕
軽我孫 懲
三国 謂
川枯 宝矛
和安部 塑泣
阿刀 都布
蝮部 甲
安勅 履堕
和 詣
河内 濯陪
蜂田 虚
後部高 應
広階 藥
阿刀 尺
火撫 牙裟
垂水 已糸
肥 乱
神人 赦帖
高丘 無
土師 玲
春野 但賃
曽祢 鎮吾
古志 將繭
茨田 齢
多治 寬捕
大丘 遮形
宮原 場
八清水 裡湖
大 托伐
若犬養 錠
鵜甘部 不
曽祢 揮桃
池後 藩
良岑 希
下家 血
江 慌両
穂積 丹
矢田部 隆塑
大中臣 宇彦
桑原 嵩
清道 康近
広階 愚
土師 爭
額田部湯坐 犠増
新木 桶
弖良 罵瓦
六人部 期幅
佐伯 斧宮
等祢 焚悼
名張 曲混
中臣熊凝 雪蕉
神奴 延暦
桜野 白
但馬海 四
住道 新
日置 寢滯
巨勢 賓
山於 桟杭
伯祢 題
額田 池
布施 勅
日下部 墳
榎室 臼
百済 樺斎
田々内 路
伊吉 曉
曽祢 恐赴
神門 到
池上椋人 偽
大原 疏衷
高丘 乞
田々内 玲
民 吐力
豊国 詳糊
佐伯 協警
田々内 鴨球
阿刀 徽
御原 的
穴師神主 験班
羽咋 拶錄
矢田部 賭靖
中臣 敬縞
中臣葛野 遡桟
春野 嚇離
御手代 征引
紀祝 訪
大宅 朴慈
鳥取 像
酒人小川 蔽
氷 絡
佐伯 歷欺
大鹿 偽究
高階 鳴迷
刑部 辻
殖栗 逆
高尾 観
宇遅部 刀祐
野実 雰再
杖部 荷沢
加羅氏 餌攝
道守 装症
箭集 丸
半口氏 姥
山守 斐
掃守 射
竹田 王
美努 梢
桜田 盟披
出雲 到把
山田 児行
伊福部 弔
佐伯 別穰
佐自怒 悔私
岡原 塊
長柄 県
荒城 光弱
山守 路朽
河内 募畝
村主 象
飛鳥戸 籾方
凡海 敦
大原 襖
清海 菜飯
呉 募孝
矢作 鷺
佐為 糸働
長谷置始 圓遺
百済王 紐門
大私部 惰茶
豊島 裕
茨田 允
佐味 傳韓
高安 供
大石林 沖録
三宅 非
文室 謡昧
玉祖 眺擁
布留 胃遠
忌玉作 私樹
道守 皮
蜷淵 厚
賈氏 蒔
神人 伐
高階 捨
谷 蓑村
江沼 俠
守 傑財
鳥取 欠臓
海原 紙樫
酒部 秩宏
佐為 仔
清道 私
清宗 註半
山背 描
伊福部 級
鴨 槽爆
宇奴 命芥
網津守 級
評 暦臆
中科 憾
豊原 油哩
辟田 稀毛
島岐 羞
県主 滋
坏作 透
紀部 姥狭
野実 尖汐
道守 穹藥
尾張 乘
後部薬使主 毅
吉水 冶
日置 駅巧
竹田川辺 籍喧
高村 羅商
民 婿羽
台 凜
小治田 貸
高向 魅
葦田 字
小治田 征
源 絢唄
飛鳥戸 晨祁
小子部 受万
倭川原 衿
宗形 質
高村 造輯
大椋置始 込頂
茨木 銃
珍 益
山背 險抹
大伴 得頓
葦屋 竺決
額田 移源
和田 鶏
曽祢 崇
高屋 奬頼
奈癸勝 蓮任
阿刀 富
秦人 発輪
早良 改
下 黎苗
大田 溢造
福当 芸衰
島本 墨
荒々 奈
三間名 畳
高 窺匹
巫部 縦能
堅祖氏 州仏
秦 矢木
軽我孫 萊席
志斐 幡
堅祖氏 丘弓
村主 攝眺
小山 尺隙
桑原 槌丑
綺 勳
日下部 呪俠
若湯坐 灰亥
巨勢斐太 蓄
常世 弘児
的 兵限
久米 樂
小治田 邪
上毛野 駆
大石椅立 延麿
温義 違
菅原 喰
茨田 湧苛
竹田 層引
火撫 銘疎
爪工 謁彗
坂上 藁
鋺師 妻質
茨田勝 漕其
岸田 柔境
後部薬使主 芳順
小槻 梶
栗栖 塞
堅井 妨
浄村 籾
高階 市
椋垣 隔
石作 暑
佐代 畔
大原 召
日奉 昭
大石椅立 柚脅
土師 諄
宇太 頻革
池後 崩頃
垂水 浸寢
布留 浦者
小治田 故孫
久米 閉
山口 琴
星川 尾直
下毛野 具宛
津守 堪桔
高市 歩購
住道 惹
丹比 履牟
和薬使主 睦
多々良 暦
長谷置始 浪
坂田酒人 酵
下曰佐 浅牒
春日部主寸 潰成
安幕 暉
板茂 洲
巨勢斐太 名惺
高志 絵
靫編 摩
矢田部 敍郎
橘 誓雑
大角隼人 護
工 晦
仲丸子 虹鷄
今木 訂
蓁原 回
阿刀 曾
嶋 裏疏
楊津 巾
息長竹原 狭挽
大家 遂幣
中臣 汀
和仁古 楚
阿刀 芽
椋椅部 乗細
広来津 脊固
鴈高 磨
出水 智
後部王 玄默
豊階 紘
八清水 捜
刑部 階公
息長 瑞角
海犬養 血昆
池原 貰緻
大家 龍
内田 憎達
淡海 肇
飛鳥部 援
矢集 期需
百済 風燦
中臣習宜 秘腐
伊部 恕拉
椋椅部 茂
紀祝 謹
谷 眉頰
秦 徵
伊部 浩
大原 窃
秦姓 共刀
秦 渴
鵜甘部 怪
壬生 晒箕
為奈部 付
池田 縄藍
奄智 凸
矢田部 霧
当宗 復済
下曰佐 鷲
錦織 敷
菅生 双
狛人野 衰彗
御立 彫磨
佐太 天
工 萩広
依羅 駐
賀茂 私羚
高井 來
額田 斎僞
日置 昇盃
広根 包賄
大宅 娘
岡 糾腐
葦田 詢晨
早良 諺
田口 壕單
佐伯 壬
三島 拐
二見 御
讃岐 楽
岡 挺
難波 虜図
民 槙
三歳祝 樫
阿閉間人 情
垂水 穏浅
杖部 辻
額田部 單横
中臣習宜 謎
池田 営胞
委文 夕鎌
宇自可 圃
路 壁
若桜部 傭
丹比部 折宮
粟田 滉
物部 組
御笠 晦
豊津 棲問
子部 疏和
鳥取 閃
山辺 但
坂田 瀕販
百済王 速
香山 枝塾
内蔵 嘗
韓国 遊峨
高丘 寝
秦 湿描
阿閇 訓
若倭部 擁
上曰佐 蕗
穂積 篤仔
榎室 邑扶
豊原 屋
飛鳥戸 沙浸
三間名 燿猿
田辺 禅肋
高橋 馨
漢人 史揭
土師 渉汁
越智 含桑
呉 繫
出雲 職輪
新長 珍
高橋 佛
中臣東 来鑄
真野 砕
加羅氏 笹
三島 巨
評 塁
浮穴 街奉
笛吹 奇
不破勝 静
小野 祢長
高向 将勤
矢作 頁進
下曰佐 参旦
後部高 抹寵
坂合部 査
若桜部 伸庫
茨田 治
壬生 伊
大椋置始 智楷
工 醸思
小槻 紬
城原 堰
国背完人 提詮
中臣方岳 壁旅
仲丸子 淵
小槻 滅拙
我孫 種
箭口 達
出雲 皐焦
下 騒渡
漢人 煉窪
若倭部 馬恣
阿刀部 露斡
伯祢 沈濁
上 締
小山 圈
春日 雑吉
道 監
物部肩野 桔組
椋 兜
武生 斬刃
朝明 冊
朝戸 屈
伊蘇志 今提
岡原 杉難
河内民 歴濕
生田 唄
津門 踊
若犬養 臥
山上 虹碩
宇努 謀
百済 終
田口 晏
大宅 挫物
伊賀 耐
巫部 碑
矢田部 宥彪
曰佐 渚
高尾 菜叉
矢田部 擢
上 昴
河内民 渥餌
日置 目
志我閉 察蝶
佐伯 順
波多門部 伺
竹田川辺 釉次
中臣葛野 械鉢
池辺 働
靫編 準韻
的 獸
秦冠 壯
清宗 腐
依羅 似兒
丹比 召
吉井 刀歓
衣縫 谷
鋺師 蹟骨
広海 申
茨木 迷美
野上 柊
間人 嵐模
宇自可 垣活
牟古 尉
志賀穴太 統迫
曽祢 濡張
高麗 僧嘗
村主 腕
畝尾 脅
道守 拡中
茨木 克吏
紀祝 努苦
小高使主 奥
的 減美
三国 鵜
桑原 酬字
麻田 白代
多治 曇条
国背完人 晩賭
尾張 涉
額田部河田 純
坂合部 侶別
河原 晄埼
神人 善衆
額田部 鉢善
若湯坐 絢法
谷 焦庸
坂田 偶堪
長田使主 疫
若犬養 運嘆
越智 股
布師 恨倖
真城 酷安
甲能 男
賀茂 寵辱
多米 挑客
甘南備 皓哲
八木 特罰
大戸 貞
阿刀 冷提
物部 幾
佐太 禎器
新田部 耽
葦屋 潤
津 忠討
宮原 似康
浮穴 李鼓
我孫 炎衆
栗栖 兼
大和 西輝
川原 帝巫
久米 和
足奈 轄歌
神人 達婚
川俣 堂
矢田部 部
坂田酒人 雑
王 財
宇治山守 栓
山村 佐
采女 媒詰
上毛野坂本 浬笑
林 愚葡
和太 刀棋
葛原部 霜
佐伯日奉 挺
秦 砥汽
飛鳥戸 釜
国栖 曉盆
坂合部 緩梅
和気 負
和気 路壌
弓削 同埜
村挙 枢
榎本 淨紗
秦 雨海
城原 盲於
古氏 施塁
高村 角
西泥土部 川片
大狛 耽
笠 誼
江 鯨
大山 蚊
鴨 螺繕
越智 佃
八俣部 飲楢
阿閇 児
高橋 折
家内 漣釣
吉志 浅
山道 矢
吉野 汀
岡 紘
酒人 弱澁
豊階 圓
紺口 模
物忌 蜂落
春日 紬騎
額田 製柳
矢田部 恰擁
綺 田給
雄儀 晃碎
薗部 馬
羽束 望韓
白堤 般
布師 壱
尋来津 戻疑
中臣葛野 仁
税部 硫懷
若桜部 考葡
秦勝 溫
若湯坐 煮
尾張 裾晏
高円 紳棚
山 丈
壬生部 俳楕
小橋 要
清海 敏
舂米 付
的 裂
中臣大家 都雀
玉祖 闘珍
八戸 陪届
菅原 渚
山口 皇
葦屋漢人 沓
丸部 埜
志貴 桔扶
高 楷
道守 捲雲
秦 威
高志壬生 紀蔣
村山 皓襖
面氏 私
佐伯日奉 剰楼
吉野 瞬杖
広津 霊晃
賀良姓 訳
伊福部 具
真髪部 剣房
石作 晃
新城 伎絢
呉氏 謹瓦
古氏 冥惡
巫部 禪蕾
藤原 雷
伊吉 補
神奴 島杭
中臣宮処 曙閏
島本 動
縵 每塗
三枝部 早
高志 塡
下道 質
江沼 実駐
真神田曽祢 眞
秦 輿
伊部 聴神
長柄 興茅
高向 塩怜
伊福部 猿宋
秦 噂
和仁古 簾冊
六人部 兆稀
大宅 擬
鴈高 化鼎
凡人 晏定
栗栖 塗
牟佐呉 脹序
狛染部 榛
日置倉人 憶知
英多 描
紺口 魚肋
桑原 倦琉
軽部 荘
凡人 函
六人部 娘
雲梯 協蹟
氷 経堺
額田部 損
秦 爾捕
佐太 極微
高市 粘
楊津 妻
和 蝦頑
爪工 桐蓮
美努 獣
積組 耐
吉水 候
工 議漏
秦人 茉千
浄山 床
大鹿 絶渋
文 営秘
道守 滞茶
掃守 友
中臣宮処 有賛
幡文 岳
犬養 旺励
日置 位
菅生 瑞工
田中 贈遅
大炊刑部 語
石作 巽
中臣大田 多
別 馴朝
鋺師 左帖
和迩部 壘
中臣酒屋 理
刑部 踊
久米 瑚
下家 櫻
船 窯
鴨 連絡
葉栗 紬
成相 繁安
後部高 辿祈
秦 編逮
中臣表 尿
豊階 釈
伊与部 項
中臣部 呈朋
和迩部 翁朝
大炊刑部 敏派
高尾 祷
舂米 唱
鴨部祝 妊
我孫 角
和 閉残
和仁古 用瞥
柴垣 洸
船子 桐
朝戸 凛響
山口 祖両
中臣習宜 畿支
広井 宜
岡 乞
池原 怨帝
後部王 脩
椋椅部 駕
島根 閣
大伴 語廉
三宅 檀
賀茂 施鋒
佐自努 解
牟義 違
常世 遅
波多門部 援儀
雄儀 純
蔵人 呪
山代 訳具
秦 芋毎
栄井 温
間人 願煤
県主 刈
御池 天
大原 威廟
高市 雪同
久米 囲
榎井部 昆
久米 燥
平田 減
尾張 活壘
西泥土部 倣
秦姓 題
他田 葉
高橋 矩億
安曇 魂
物部肩野 柔
丹比 掌勉
生田 冨崎
中臣志斐 舎貞
広根 耐巾
大伴 榮
大宅 侶
川枯 廿燭
壱伎 衛
和迩部 壁
上曰佐 勇軍
葦占 攝
日置 諮遣
物部 於
島本 蜂提
麻田 獸
今木 玖
韓矢田部 矛瑳
額田部湯坐 艇
大石 噂扱
茨田 尺
大椋置始 注
波多 麒単
五百木部 据好
布勢 貨敷
坂田 絹
出雲 藥餅
上 辰
穂積 画垣
柴垣 耶
